PostId,ClassType,NoOfLines,Similarity,CodeChar
22820601,468,18,100,730
22633636,469,18,73,731
36917144,469,18,73,772
21720013,470,14,71,399
12489523,470,14,71,442
21927431,471,13,84,582
21927431,471,13,84,578
24516444,472,10,70,894
39044671,472,10,70,243
24109639,473,24,91,765
24092482,473,24,91,856
23047589,474,12,100,467
2225540,474,12,100,473
23047589,475,10,100,314
2225540,475,10,100,306
21803247,476,14,71,306
39544667,476,14,71,243
25591464,477,12,83,557
34688810,477,12,83,390
27125568,478,10,90,548
31359056,478,10,90,592
43697840,478,10,90,589
34256562,478,10,90,597
27299163,479,19,100,591
32024490,479,19,100,607
27299163,480,15,100,684
32024490,480,15,100,689
25269247,481,18,100,455
25256725,481,18,100,403
25269247,482,18,100,464
25256725,482,18,100,412
25050574,483,14,100,342
32397620,483,14,100,351
22166259,484,11,90,682
22166259,484,11,90,703
25909039,485,10,70,367
34972068,485,10,70,399
50499523,485,10,70,447
53470042,485,10,70,567
9367774,485,10,70,776
22825827,486,10,100,494
22825827,486,10,100,505
21562638,487,17,100,572
21617469,487,17,100,572
27474565,488,18,94,958
31913936,488,18,94,838
27474565,489,14,78,742
48800779,489,14,78,667
31913936,489,14,78,680
21318781,490,10,90,360
21318781,490,10,90,365
26956009,491,26,100,722
30549290,491,26,100,722
23402993,492,12,71,498
46640882,492,12,71,423
46640882,492,12,71,419
2279451,492,12,71,367
12658127,492,12,71,344
4843373,492,12,71,198
12491321,492,12,71,463
12701473,492,12,71,398
4843373,492,12,71,289
12419077,492,12,71,463
22661468,493,22,90,751
22661468,493,22,90,737
26079015,494,14,85,442
34140885,494,14,85,400
24109639,495,11,72,575
29777395,495,11,72,362
25256725,496,19,84,636
25256725,496,19,84,692
26452197,497,10,70,411
47945662,497,10,70,570
22058272,498,10,70,360
39485399,498,10,70,169
23263412,499,10,70,205
9630411,499,10,70,277
13170946,499,10,70,198
25993430,500,10,70,1147
3969203,500,10,70,846
25209041,501,14,100,496
29739324,501,14,100,508
30458633,501,14,100,508
30458633,501,14,100,508
24835638,502,15,71,353
30902987,502,15,71,291
9719079,502,15,71,524
50543961,502,15,71,451
30904426,502,15,71,290
30904426,502,15,71,292
24103497,503,14,100,620
24060498,503,14,100,620
26468910,504,14,71,552
7115636,504,14,71,568
22131342,505,30,70,1141
35442917,505,30,70,1149
27618638,506,14,100,497
27618638,506,14,100,497
24633241,507,14,71,419
24633241,507,14,71,453
26913341,508,11,100,361
44821044,508,11,100,297
23145959,509,10,90,360
32402444,509,10,90,339
26106455,510,12,76,468
28045019,510,12,76,395
44160575,510,12,76,263
26841758,511,12,71,631
29729264,511,12,71,355
40779924,511,12,71,485
10898116,511,12,71,363
53416915,511,12,71,684
26905349,512,21,75,564
26905349,512,21,75,755
22574959,513,13,72,530
4153840,513,13,72,362
39510849,513,13,72,554
29623793,513,13,72,528
35271835,513,13,72,422
39510849,513,13,72,941
25807305,514,21,71,1385
32322725,514,21,71,604
8719779,514,21,71,905
22679017,515,24,87,838
22679017,515,24,87,799
23936605,516,10,70,280
23936605,516,10,70,261
33589951,516,10,70,266
36463389,516,10,70,181
21394396,517,12,84,539
31406295,517,12,84,757
23524001,518,17,70,694
2452358,518,17,70,687
9554731,518,17,70,481
26121524,519,12,75,464
7003239,519,12,75,269
27914108,520,18,88,456
27772217,520,18,88,425
31476617,521,11,72,434
31476617,521,11,72,436
27846733,522,22,81,1082
27846733,522,22,81,966
33035866,523,12,83,239
33035866,523,12,83,316
29546513,524,11,100,442
29546513,524,11,100,450
29546513,524,11,100,447
29546513,524,11,100,449
29624763,525,14,85,581
29628855,525,14,85,606
34235001,526,18,100,618
34235001,526,18,100,618
34235001,527,11,100,423
34235001,527,11,100,423
30956680,528,18,72,772
31303630,528,18,72,799
30955826,528,18,72,772
45745849,528,18,72,832
28259304,528,18,72,900
39673200,528,18,72,887
32044017,529,13,84,550
31650680,529,13,84,529
52494408,529,13,84,493
38258387,529,13,84,460
31545038,529,13,84,558
29849399,530,11,90,258
29849399,530,11,90,251
28260794,531,14,100,770
29939760,531,14,100,620
33902509,532,11,72,432
32083378,532,11,72,144
8360099,532,11,72,523
31589720,533,21,73,663
2243730,533,21,73,496
33297724,534,13,71,242
33297724,534,13,71,328
33297724,534,13,71,341
31200700,535,12,75,337
47079871,535,12,75,368
30375838,536,12,75,573
32409741,536,12,75,518
32400555,537,13,92,913
31829895,537,13,92,803
32400555,538,27,100,1573
31829895,538,27,100,1679
34045911,539,10,80,415
34059615,539,10,80,291
28636416,540,22,86,888
28636416,540,22,86,897
30318154,541,11,71,558
29670903,541,11,71,697
30023300,541,11,71,549
29918632,541,11,71,955
9461223,541,11,71,782
29918632,541,11,71,1033
28800700,542,10,100,294
28800700,542,10,100,294
34011745,543,14,80,463
33490306,543,14,80,461
45901239,543,14,80,488
29744220,544,12,75,429
38368751,544,12,75,414
29744220,545,10,70,379
10050545,545,10,70,640
37747218,545,10,70,364
38368751,545,10,70,384
7060752,545,10,70,403
8345927,545,10,70,420
28548167,545,10,70,285
33499867,546,17,70,647
10816799,546,17,70,512
11756638,546,17,70,841
32035710,547,24,74,793
32276373,547,24,74,992
32035710,548,12,83,481
32037260,548,12,83,550
32992483,549,14,73,500
7402241,549,14,73,451
7402241,549,14,73,368
41759325,549,14,73,350
11796371,549,14,73,295
7402241,549,14,73,416
31648041,550,17,76,618
31648041,550,17,76,631
29780241,551,13,100,508
29780241,551,13,100,507
31669060,552,23,95,560
31669060,552,23,95,567
32081578,553,19,79,956
32757440,553,19,79,1078
32751094,553,19,79,854
34711860,553,19,79,1043
44556251,553,19,79,1412
34932581,553,19,79,992
34694365,553,19,79,943
32081578,554,13,72,674
31978464,554,13,72,520
32757440,554,13,72,792
34932581,554,13,72,841
34694365,554,13,72,702
32751094,554,13,72,553
44556251,554,13,72,1109
34711860,554,13,72,757
32087831,555,30,96,961
32087831,555,30,96,931
31418842,556,17,72,362
48476329,556,17,72,437
39486642,556,17,72,483
28439136,557,16,82,656
32124171,557,16,82,841
32119647,558,14,100,614
32119647,558,14,100,596
29241030,559,14,71,243
48241351,559,14,71,186
34126524,559,14,71,371
5998469,559,14,71,284
29241030,559,14,71,327
29241030,559,14,71,235
32861485,560,18,72,380
28400767,560,18,72,371
4775487,560,18,72,600
28626414,561,17,72,405
4373288,561,17,72,596
45641522,561,17,72,536
32212533,562,24,75,849
9150200,562,24,75,524
30766459,563,10,90,439
30766459,563,10,90,427
30687994,564,14,86,375
30687994,564,14,86,451
29541807,565,18,77,380
32555134,565,18,77,439
29541807,566,11,72,275
38799417,566,11,72,435
12062861,566,11,72,327
30066320,566,11,72,278
32555134,566,11,72,308
30875497,566,11,72,397
30943058,567,14,100,767
30943058,567,14,100,756
31740380,568,14,85,501
31740380,568,14,85,546
30826920,569,10,70,558
42465789,569,10,70,614
39169587,569,10,70,471
29889172,570,10,90,438
6263141,570,10,90,390
29889172,571,15,100,518
51833423,571,15,100,503
6263141,571,15,100,417
30660950,572,15,75,573
9529210,572,15,75,825
34356394,572,15,75,495
30583550,573,18,77,491
30583550,573,18,77,502
30583550,573,18,77,515
30583550,573,18,77,502
32889428,574,20,95,487
32922395,574,20,95,536
30028413,575,10,70,354
38507613,575,10,70,511
29769595,576,40,82,1471
29578770,576,40,82,1395
29769595,577,13,71,467
27738506,577,13,71,367
33877376,577,13,71,478
34709590,577,13,71,473
29578770,577,13,71,516
31133371,578,16,81,505
50846669,578,16,81,536
30428611,579,13,84,613
30428611,579,13,84,508
32698283,580,11,75,351
32698283,580,11,75,228
30254982,581,11,72,411
46688603,581,11,72,757
29581331,582,27,100,1513
29581331,582,27,100,1513
30188530,583,13,76,538
30188530,583,13,76,653
30431145,584,18,78,496
30431145,584,18,78,324
34414652,585,14,73,517
34414652,585,14,73,810
28820572,586,16,87,391
28820572,586,16,87,543
29710407,587,12,91,334
29710407,587,12,91,326
28627585,588,10,70,412
42666335,588,10,70,441
33877376,589,12,91,514
34709590,589,12,91,501
31019901,590,14,71,624
8073050,590,14,71,579
33183596,591,15,93,334
33183596,591,15,93,312
34370739,592,11,72,633
49692833,592,11,72,615
41174473,592,11,72,696
41108222,592,11,72,482
31511671,592,11,72,744
45606608,592,11,72,831
29502220,592,11,72,858
29980076,593,14,73,608
29980076,593,14,73,856
29052534,594,12,91,324
29052534,594,12,91,362
29460944,595,20,100,1279
37233423,595,20,100,1284
33771946,596,16,76,652
9090133,596,16,76,656
31105529,597,18,100,363
31105529,597,18,100,444
30967029,598,12,91,400
30967029,598,12,91,441
30973907,599,11,90,579
36915290,599,11,90,612
31220902,600,14,78,608
10676861,600,14,78,465
34138106,601,10,70,497
40819080,601,10,70,348
31840180,602,12,75,864
34536694,602,12,75,765
28822229,603,11,81,577
29357328,603,11,81,496
33378489,604,19,94,1050
38185274,604,19,94,879
41174473,604,19,94,791
31549452,605,19,71,378
38862644,605,19,71,825
51769846,605,19,71,505
53005181,605,19,71,600
29166753,606,10,90,276
36216202,606,10,90,273
32280764,607,22,100,648
32280764,607,22,100,640
30266915,608,11,72,340
53422212,608,11,72,269
32444604,609,17,72,475
45490197,609,17,72,813
28541644,610,17,83,728
28555031,610,17,83,824
30742336,611,22,86,432
7784909,611,22,86,855
34267353,612,59,98,2390
9237562,612,59,98,2525
34267353,613,14,85,463
9237562,613,14,85,502
32899478,614,14,100,366
32899478,614,14,100,377
33599674,615,16,100,916
46390373,615,16,100,803
29359099,616,18,70,539
37357609,616,18,70,582
6446505,616,18,70,494
43937160,616,18,70,465
32044894,616,18,70,424
28796676,617,17,88,647
28796676,617,17,88,637
28791159,618,12,100,276
28791159,618,12,100,276
31484664,619,11,70,638
48633311,619,11,70,727
49599224,619,11,70,632
27921591,619,11,70,922
33732487,619,11,70,783
33091987,620,13,71,307
3799876,620,13,71,263
27785993,620,13,71,318
13170946,620,13,71,381
35716160,620,13,71,298
33123228,621,14,71,344
2523492,621,14,71,373
36174068,621,14,71,202
29152688,622,11,81,451
29152688,622,11,81,472
33752775,623,20,72,919
44997901,623,20,72,733
29832434,624,10,70,370
48297444,624,10,70,248
33915341,625,16,87,509
10702484,625,16,87,441
27792923,626,13,73,459
10284584,626,13,73,596
8233886,626,13,73,432
34307479,627,15,70,370
34307479,627,15,70,506
31642303,628,13,92,356
31642303,628,13,92,356
32006612,629,12,83,370
32006612,629,12,83,380
32006612,629,12,83,429
29105768,630,15,80,390
45007743,630,15,80,403
30171348,631,13,78,332
30171348,631,13,78,354
31572340,632,29,77,1171
43085436,632,29,77,894
32974333,633,10,100,329
32974333,633,10,100,415
29842503,634,11,75,559
29819664,634,11,75,413
29243845,635,18,100,428
29243845,635,18,100,436
32922395,636,10,90,399
32922395,636,10,90,399
32922395,636,10,90,404
32922395,636,10,90,404
29670903,637,14,78,688
29918632,637,14,78,706
9461223,637,14,78,748
34305937,638,17,70,871
10424108,638,17,70,400
13382767,638,17,70,681
3128508,638,17,70,447
9897824,638,17,70,340
3128508,638,17,70,397
13382767,638,17,70,598
12904049,638,17,70,338
29344541,639,11,72,418
29873763,639,11,72,265
29344541,640,11,72,387
29046024,640,11,72,269
33687141,641,10,80,634
33687141,641,10,80,616
31233101,642,14,92,563
31233101,642,14,92,547
31233101,642,14,92,547
30072493,643,11,71,316
30072493,643,11,71,431
30072493,643,11,71,546
33771682,644,10,70,385
53729734,644,10,70,278
12903747,644,10,70,309
29755045,645,33,72,451
34781229,645,33,72,614
10824002,645,33,72,1196
29756672,646,13,84,404
11494088,646,13,84,609
31758738,647,13,76,491
43838786,647,13,76,472
44479427,647,13,76,515
31757466,647,13,76,501
30076222,648,14,71,482
28062578,648,14,71,526
32384817,649,14,78,651
30575598,649,14,78,765
13088491,649,14,78,618
35545126,649,14,78,610
13494148,649,14,78,627
6963661,649,14,78,675
27911579,650,14,71,797
27911579,650,14,71,604
32744361,651,10,90,493
13855272,651,10,90,488
31905357,652,10,100,363
36064106,652,10,100,361
31233101,653,21,95,990
31233101,653,21,95,989
31811168,654,10,70,880
4009109,654,10,70,528
28781525,655,17,88,1104
30209685,655,17,88,1145
33740293,656,30,70,869
33740293,656,30,70,1168
29244926,657,10,100,352
34376575,657,10,100,352
28755136,658,13,76,322
11163925,658,13,76,379
43838786,658,13,76,344
34908988,658,13,76,360
33325398,659,17,70,451
33325398,659,17,70,456
10783537,659,17,70,456
13283827,659,17,70,687
30458633,660,15,100,580
29739324,660,15,100,580
30458633,661,11,100,430
29739324,661,11,100,430
30792549,662,12,100,752
30792549,662,12,100,767
30792549,662,12,100,767
30656334,663,11,100,537
38288773,663,11,100,537
30656334,664,12,100,584
38288773,664,12,100,584
30656334,665,10,100,317
38288773,665,10,100,306
31215695,666,10,70,566
13109708,666,10,70,659
34256706,667,24,83,665
34256706,667,24,83,743
32039238,668,12,75,296
8943304,668,12,75,346
48508820,668,12,75,364
32712138,669,11,72,296
49709067,669,11,72,291
49709067,669,11,72,395
32712138,669,11,72,347
28559281,670,18,77,543
49575622,670,18,77,544
32049601,671,16,75,522
35597015,671,16,75,474
33273188,672,10,70,332
1851954,672,10,70,329
50675733,672,10,70,400
33579164,673,17,100,613
9956271,673,17,100,784
28228121,674,10,70,231
28488094,674,10,70,242
31556729,675,14,71,513
35256682,675,14,71,438
35256682,675,14,71,439
35256682,675,14,71,460
29680904,676,10,70,526
41092001,676,10,70,470
37171948,676,10,70,348
28389389,677,14,85,802
28389389,677,14,85,748
32308129,678,10,70,340
33307730,678,10,70,408
33437618,679,11,72,201
12878447,679,11,72,275
33204900,680,24,95,1336
33203253,680,24,95,1445
29746517,681,17,70,323
12206998,681,17,70,455
27971049,682,16,100,506
27971049,682,16,100,505
30383736,683,13,100,514
30383736,683,13,100,518
33301708,684,35,72,3233
39347506,684,35,72,2411
30501191,685,11,90,574
7831782,685,11,90,603
32615872,686,10,70,280
37518679,686,10,70,292
38933299,686,10,70,162
30767643,687,16,93,499
30767643,687,16,93,497
30767643,687,16,93,531
30767643,688,14,100,295
30767643,688,14,100,293
31985526,689,22,79,1246
35821347,689,22,79,1192
29447622,690,26,100,1119
40991083,690,26,100,991
32563450,691,22,77,601
32563450,691,22,77,632
31650680,692,33,75,1298
31545038,692,33,75,1521
38258387,692,33,75,1057
32109922,693,13,92,786
32110101,693,13,92,923
34503883,694,14,73,808
49907040,694,14,73,836
53544976,694,14,73,361
33855821,695,21,100,896
33855821,695,21,100,915
31399924,696,14,71,530
33366674,696,14,71,561
29683281,697,13,92,372
29683281,697,13,92,400
29683281,698,11,100,798
29683281,698,11,100,731
31341405,699,10,100,376
31341405,699,10,100,326
31696168,700,14,86,575
34627012,700,14,86,450
33060405,701,14,71,331
35873800,701,14,71,259
33060405,702,11,90,306
33060405,702,11,90,257
31061541,703,19,100,789
45413720,703,19,100,719
10586767,703,19,100,907
33068412,704,12,100,287
33068412,704,12,100,325
28334472,705,18,100,756
28334472,705,18,100,765
31491626,706,26,76,1113
42870617,706,26,76,1321
30824263,707,13,84,319
39685839,707,13,84,362
31420251,708,11,90,375
31420251,708,11,90,381
31420251,709,11,100,335
31420251,709,11,100,334
33948108,710,16,93,389
33948108,710,16,93,389
28011212,711,12,100,533
28011212,711,12,100,536
30458633,712,40,95,1130
30458633,712,40,95,1120
30066320,713,26,73,887
35621061,713,26,73,659
34284811,714,20,100,1267
34284811,714,20,100,1257
34467500,715,17,70,652
6014138,715,17,70,695
31466577,716,13,84,701
38645323,716,13,84,659
40683912,716,13,84,769
31869595,717,15,81,919
31869595,717,15,81,1263
32719379,718,13,92,463
32719379,718,13,92,476
34050671,719,38,89,1471
34050671,719,38,89,1598
30352154,720,32,71,1042
30352154,720,32,71,1033
30352154,721,23,91,493
30352154,721,23,91,494
32065086,722,13,100,525
35461019,722,13,100,577
32607733,723,11,75,510
35922423,723,11,75,681
33902704,724,14,100,328
33835495,724,14,100,373
29089717,725,26,92,1000
29089717,725,26,92,1000
29089717,725,26,92,1010
29089717,726,12,100,457
29089717,726,12,100,473
29089717,727,12,100,453
29089717,727,12,100,472
29089717,728,12,100,464
29089717,728,12,100,476
29868527,729,13,76,496
45606608,729,13,76,544
29825492,730,11,100,412
29825492,730,11,100,415
30904426,731,18,72,453
27804850,731,18,72,443
53922340,731,18,72,482
13326861,731,18,72,481
4352827,731,18,72,664
27839921,732,17,88,925
27839921,732,17,88,765
32030266,733,16,76,844
32037260,733,16,76,938
33771682,734,16,75,320
7560812,734,16,75,376
30098743,735,18,72,754
7499417,735,18,72,779
31462514,736,16,72,312
31462514,736,16,72,416
30590031,737,12,83,453
30590031,737,12,83,498
31330898,738,23,91,835
31330898,738,23,91,835
31487465,739,10,70,449
35972035,739,10,70,422
29620031,740,11,81,301
29620031,740,11,81,351
33740293,741,13,84,451
33740293,741,13,84,451
29812266,742,11,72,450
51033096,742,11,72,464
28621011,743,20,70,613
4240490,743,20,70,509
4240490,743,20,70,548
44613762,743,20,70,427
28621011,743,20,70,551
29143251,744,16,100,701
13687216,744,16,100,752
33402127,745,10,100,317
33402127,745,10,100,311
10573760,746,13,100,368
10526086,746,13,100,330
10573760,746,13,100,366
10538079,746,13,100,367
10538079,746,13,100,347
10526086,746,13,100,330
9632960,747,24,79,861
9583616,747,24,79,1139
10767100,748,12,75,633
4530758,748,12,75,730
2748590,748,12,75,984
8328356,748,12,75,703
12305870,749,11,90,479
12305870,749,11,90,442
8923973,750,23,70,1088
12065099,750,23,70,1201
13043229,751,16,100,477
13043229,751,16,100,481
10126759,752,14,86,1008
10126759,752,14,86,1111
12626774,753,14,92,564
12626774,753,14,92,553
9438035,754,19,100,878
9221871,754,19,100,878
9556335,755,16,70,894
9896710,755,16,70,667
9382426,756,11,100,544
9382426,756,11,100,544
11942682,757,11,81,607
11981371,757,11,81,385
13663843,758,11,72,320
13663843,758,11,72,304
10450571,759,23,80,1283
10437590,759,23,80,908
9820407,760,11,72,418
9820407,760,11,72,468
10959021,761,10,70,232
5713110,761,10,70,282
5049044,761,10,70,291
5714074,761,10,70,278
9252769,761,10,70,237
9011344,762,15,73,667
9011344,762,15,73,631
9011344,763,14,71,567
9011344,763,14,71,520
9011344,763,14,71,565
12257993,764,10,70,328
7495155,764,10,70,231
9237562,765,12,91,406
9237562,765,12,91,407
13550451,766,21,95,1115
13507394,766,21,95,1037
10728920,767,13,92,611
10728920,767,13,92,607
13495657,768,34,71,778
36889768,768,34,71,1057
12230371,769,11,72,1487
12185197,769,11,72,634
11701318,770,13,92,608
11701318,770,13,92,617
9063775,771,10,70,149
11056776,771,10,70,635
45946692,771,10,70,546
9702739,772,13,76,558
9702739,772,13,76,596
13240717,773,11,90,366
13240717,773,11,90,335
11881991,774,15,86,559
11881991,774,15,86,580
11881991,775,10,70,430
52926124,775,10,70,665
12561673,776,101,81,3925
12527769,776,101,81,4069
12315294,776,101,81,4238
13363084,777,11,72,361
13363084,777,11,72,421
9522422,778,24,76,462
9523426,778,24,76,959
13053455,779,14,71,940
13053455,779,14,71,945
9824639,780,15,86,623
9824639,780,15,86,539
13684330,781,16,100,1028
13684330,781,16,100,1019
13684330,782,13,100,659
13684330,782,13,100,659
13429942,783,12,91,519
35465122,783,12,91,549
8788989,784,15,73,557
6542902,784,15,73,472
11471359,785,11,75,859
7952818,785,11,75,1132
9702739,786,16,76,654
9702739,786,16,76,763
10049746,787,19,78,673
10049746,787,19,78,653
12331178,788,12,83,411
12331178,788,12,83,417
9254109,789,13,71,223
12414193,789,13,71,226
11017055,789,13,71,243
40721763,789,13,71,300
9254109,789,13,71,219
9410249,790,16,70,845
6903058,790,16,70,761
12527769,791,11,90,344
12527769,791,11,90,385
12527769,792,22,100,918
12315294,792,22,100,1011
9169249,793,11,72,100
40268746,793,11,72,276
13157510,793,11,72,266
8281251,793,11,72,221
47224856,793,11,72,267
34762710,793,11,72,246
10502503,794,14,71,335
205555,794,14,71,199
10094017,795,20,85,555
9374578,795,20,85,495
9374578,795,20,85,604
12580517,796,19,72,563
35322072,796,19,72,775
40288481,796,19,72,648
13782305,797,19,78,340
37338321,797,19,78,294
9414293,798,11,72,818
38092749,798,11,72,670
9046820,799,15,70,577
4872520,799,15,70,599
1511559,799,15,70,588
12491321,800,13,100,869
12419077,800,13,100,869
8875025,801,14,80,927
8842504,801,14,80,554
14037631,802,12,75,351
51931868,802,12,75,569
12918543,803,10,70,409
11267338,803,10,70,392
11265747,803,10,70,396
11433403,804,15,73,611
34947240,804,15,73,619
11969619,805,12,83,332
11969619,805,12,83,325
9653928,806,22,90,607
9653928,806,22,90,608
11209040,807,11,100,561
11209040,807,11,100,571
9562900,808,14,71,357
12656661,808,14,71,388
12313917,809,11,81,510
365755,809,11,81,394
10888851,810,11,72,222
6415634,810,11,72,219
13357077,811,14,100,493
13467259,811,14,100,593
9738102,812,10,70,350
12144551,812,10,70,453
52115699,812,10,70,447
13749805,813,11,72,647
13749805,813,11,72,649
12472412,814,14,85,442
12472412,814,14,85,442
11521118,815,35,97,1527
11538195,815,35,97,1527
10751894,815,35,97,1490
10183230,816,13,100,800
10183230,816,13,100,800
13987975,817,69,88,3266
14073594,817,69,88,3904
7491519,817,69,88,2874
13987975,818,46,100,2291
7491519,818,46,100,2091
14073594,818,46,100,2643
13987975,819,22,100,983
7491519,819,22,100,895
14073594,819,22,100,1078
13338017,820,11,90,255
13338017,820,11,90,285
13338017,821,15,73,337
39628233,821,15,73,320
10628295,822,35,94,1426
4775617,822,35,94,1524
11495605,823,13,84,615
5419328,823,13,84,626
2165006,823,13,84,690
11512663,824,32,81,1292
11634942,824,32,81,1588
11535797,825,11,72,533
46501200,825,11,72,238
11356237,826,16,75,962
6941294,826,16,75,967
12712900,827,19,84,607
12712900,827,19,84,648
9844167,828,11,72,366
42554809,828,11,72,481
9533082,829,44,100,1529
6143790,829,44,100,1573
12994324,830,13,76,458
36645938,830,13,76,405
36645938,830,13,76,464
12131025,831,13,71,707
48684490,831,13,71,708
10977652,832,19,70,407
10977652,832,19,70,500
12340001,833,14,92,493
12340001,833,14,92,493
8860899,834,12,100,281
8860899,834,12,100,324
9495178,835,25,72,1302
9495178,835,25,72,1291
11460704,836,14,92,491
11459642,836,14,92,491
10318188,837,16,93,634
10318188,837,16,93,611
12861216,838,18,73,841
13196570,838,18,73,778
13707942,839,16,76,343
13713951,839,16,76,277
9245308,840,16,93,459
9169859,840,16,93,510
13814802,841,11,72,433
13814802,841,11,72,431
13458795,842,13,92,281
13458795,842,13,92,283
12551664,843,18,70,896
11435354,843,18,70,556
12551664,844,11,72,515
43256568,844,11,72,495
11435354,844,11,72,384
9290487,845,16,75,542
6205171,845,16,75,410
8750807,846,11,72,439
804514,846,11,72,309
12656661,847,11,100,402
12656661,847,11,100,396
12656661,847,11,100,409
10022548,848,11,100,357
10022548,848,11,100,357
10022548,849,11,100,446
10022548,849,11,100,446
12315294,850,11,90,394
12315294,850,11,90,448
9514470,851,17,76,867
9478570,851,17,76,887
9322388,852,11,90,469
9322388,852,11,90,483
9322388,853,12,91,525
9322388,853,12,91,520
10167450,854,10,70,215
37890516,854,10,70,241
10235996,855,11,72,385
10235996,855,11,72,412
12991986,856,12,100,722
12991986,856,12,100,724
13700580,857,43,100,1655
13841634,857,43,100,1655
13700580,858,17,88,735
13700580,858,17,88,680
10641044,859,12,76,452
10641044,859,12,76,375
9576157,860,13,84,372
9576157,860,13,84,374
12853572,861,21,82,1026
12853572,861,21,82,845
10464665,862,12,75,480
10464665,862,12,75,491
11080386,863,25,71,940
8316311,863,25,71,692
11080386,864,25,77,947
8316311,864,25,77,714
13399072,865,13,92,792
13399072,865,13,92,784
11265128,866,25,96,844
11265128,866,25,96,793
14073594,867,17,88,732
14073594,867,17,88,715
9569419,868,15,100,435
9569419,868,15,100,463
13185815,869,17,100,575
13189368,869,17,100,575
13749654,870,10,70,396
49493733,870,10,70,297
11388360,870,10,70,375
13841634,871,17,88,735
13841634,871,17,88,680
11534947,872,13,84,293
11534947,872,13,84,290
11534947,872,13,84,293
11534947,872,13,84,290
11110145,873,11,72,346
40769341,873,11,72,389
39526838,873,11,72,352
12255074,874,22,100,683
12249157,874,22,100,762
9173877,875,11,81,500
9173877,875,11,81,611
12404963,876,10,70,340
44382905,876,10,70,316
8825189,877,10,100,289
8825189,877,10,100,282
9162339,878,12,100,633
7766779,878,12,100,639
13226164,879,11,90,266
7405051,879,11,90,250
359436,880,14,71,194
1548154,880,14,71,219
1462834,881,63,81,826
1462834,881,63,81,924
576513,882,16,70,462
3551821,882,16,70,649
7203047,882,16,70,752
6119305,882,16,70,873
1536148,883,12,91,279
1536148,883,12,91,239
1682931,884,14,85,382
1655955,884,14,85,328
862637,885,12,83,324
50882629,885,12,83,271
1508205,886,10,100,438
8577680,886,10,100,438
1508205,887,10,90,576
2519838,887,10,90,558
8577680,887,10,90,575
1789797,888,10,100,311
1789797,888,10,100,268
1629501,889,12,91,534
1629501,889,12,91,553
47737258,890,14,71,673
45663467,890,14,71,637
44740053,890,14,71,601
46613848,890,14,71,646
48601222,890,14,71,758
43104485,890,14,71,501
44238043,891,13,84,750
48774169,891,13,84,910
46826626,892,10,70,378
43756597,892,10,70,406
43230399,893,13,100,421
43230399,893,13,100,405
46874783,894,20,100,630
46874783,894,20,100,608
42832828,895,20,70,762
42832828,895,20,70,937
44714467,896,20,100,483
44714467,896,20,100,483
45886279,897,11,90,1208
35030993,897,11,90,1187
44567267,898,11,72,300
53587261,898,11,72,408
41543740,899,36,79,876
41543740,899,36,79,1112
42189325,900,18,89,971
42189325,900,18,89,828
44925014,901,12,91,280
44925014,901,12,91,289
45173824,902,24,87,1349
45304655,902,24,87,1103
44021830,903,11,100,673
44021830,903,11,100,673
46873102,904,13,100,389
51883643,904,13,100,389
45907581,905,13,76,537
47089500,905,13,76,469
42988523,906,16,75,1415
42988523,906,16,75,916
44480678,907,11,90,468
50017472,907,11,90,358
42263042,908,14,73,779
42263042,908,14,73,866
42263042,908,14,73,760
42263042,908,14,73,866
42263042,908,14,73,822
42263042,908,14,73,668
42263042,908,14,73,779
42263042,908,14,73,668
46090456,909,10,70,238
36949526,909,10,70,365
41375576,909,10,70,427
42636247,910,14,71,625
37968723,910,14,71,700
51839502,910,14,71,632
42551083,911,11,72,799
2944585,911,11,72,591
46503384,912,19,73,688
51562480,912,19,73,710
42251252,913,20,100,652
39278541,913,20,100,860
44435771,914,18,94,1251
44437855,914,18,94,1224
44435771,915,17,100,573
44437855,915,17,100,573
42428423,916,10,90,490
42448662,916,10,90,550
42428423,917,22,100,900
42448662,917,22,100,981
44089700,918,11,81,486
44089700,918,11,81,485
45365838,919,14,92,558
44252803,919,14,92,492
47287193,920,12,75,779
47287193,920,12,75,753
44808106,921,33,93,1831
45806363,921,33,93,1852
42940226,922,15,75,665
42940226,922,15,75,727
42940226,922,15,75,831
42384816,923,19,89,702
42050789,923,19,89,789
42384816,924,12,91,499
42050789,924,12,91,414
42451767,925,19,72,474
42451767,925,19,72,844
43838786,926,17,70,460
48412842,926,17,70,502
44851526,927,14,71,444
44851526,927,14,71,383
43980530,928,12,91,405
36786652,928,12,91,343
47200475,929,11,72,652
53597349,929,11,72,558
42181655,930,24,92,1919
46820070,930,24,92,1199
42757087,931,19,100,582
2418761,931,19,100,518
42146336,932,16,75,342
2414134,932,16,75,390
44165784,933,15,86,447
44165784,933,15,86,660
44165784,934,12,75,372
44165784,934,12,75,372
7792767,934,12,75,283
47972193,935,28,75,1640
47972193,935,28,75,1535
45308126,936,12,75,531
53500100,936,12,75,622
52543516,936,12,75,587
48376471,936,12,75,533
43931766,936,12,75,618
43710225,937,11,72,457
38444902,937,11,72,380
37410229,937,11,72,427
45266868,938,10,70,442
45266868,938,10,70,478
45710057,939,17,100,798
36815117,939,17,100,807
43858420,940,12,83,560
43858420,940,12,83,625
46350407,941,13,76,486
